season_year,round_number,circuit_id,driver_id,starting_grid_position,finishing_position,grid_penalty_places,grid_penalty_flag,q2_flag,q3_flag,driver_points_scored,driver_championship_rank,constructor_id,constructor_points_scored,constructor_championship_rank,rqtd_sec,rqtd_pct
2023,3,albert_park,zhou,17,9,0,0,0,0,2,15,alfa,6,8,1.8079999999999927,2.3562529322837866
2023,3,albert_park,tsunoda,12,10,0,0,1,0,1,16,alphatauri,1,9,1.3670000000000044,1.7815253088672378
2023,3,albert_park,bottas,19,11,0,0,0,0,4,11,alfa,6,8,1.9819999999999993,2.583016212271283
2023,3,albert_park,sainz,5,12,0,0,1,1,20,5,ferrari,26,4,0.5379999999999967,0.7011416358233769
2023,3,albert_park,gasly,9,13,0,0,1,1,4,14,alpine,8,6,0.8419999999999987,1.0973257571808448
2023,3,albert_park,ocon,11,14,0,0,1,0,4,12,alpine,8,6,1.0360000000000014,1.3501537819944787
2023,3,albert_park,de_vries,15,15,0,0,1,0,0,20,alphatauri,1,9,1.6030000000000086,2.0890892978157938
2023,3,albert_park,sargeant,18,16,0,0,0,0,0,19,williams,1,10,1.8250000000000028,2.37840796538602
2023,3,albert_park,kevin_magnussen,14,17,0,0,1,0,1,17,haas,7,7,1.3970000000000056,1.8206224261064552
2023,3,albert_park,russell,2,18,0,0,1,1,18,7,mercedes,56,3,0.2360000000000042,0.30756398894855597
2023,3,albert_park,albon,8,19,0,0,1,1,1,18,williams,1,10,0.8770000000000095,1.1429390606266132
2023,3,albert_park,leclerc,7,20,0,0,1,1,6,10,ferrari,26,4,0.6370000000000005,0.8301621227128297
2023,4,baku,perez,3,1,0,0,1,1,87,2,red_bull,180,1,0.2920000000000016,0.2914084408650375
2023,4,baku,max_verstappen,2,2,0,0,1,1,93,1,red_bull,180,1,0.18799999999998818,0.1876191331596777
2023,4,baku,leclerc,1,3,0,0,1,1,28,6,ferrari,62,4,0.0,0.0
2023,4,baku,alonso,6,4,0,0,1,1,60,3,aston_martin,87,2,1.0499999999999972,1.0478728181790853
2023,4,baku,sainz,4,5,0,0,1,1,34,5,ferrari,62,4,0.8129999999999882,0.8113529535043851
2023,4,baku,hamilton,5,6,0,0,1,1,48,4,mercedes,76,3,0.9739999999999895,0.9720267856251796
2023,4,baku,stroll,9,7,0,0,1,1,27,8,aston_martin,87,2,1.3729999999999905,1.3702184565332232
2023,4,baku,russell,11,8,0,0,1,0,28,7,mercedes,76,3,1.4509999999999934,1.4480604373122485
2023,4,baku,norris,7,9,0,0,1,1,10,9,mclaren,14,5,1.078000000000003,1.0758160933305394
2023,4,baku,tsunoda,8,10,0,0,1,1,2,16,alphatauri,2,9,1.3659999999999997,1.3632326377453818
2023,4,baku,piastri,10,11,0,0,1,1,4,11,mclaren,14,5,1.407999999999987,1.4051475504725186
2023,4,baku,albon,12,12,-1,0,1,0,1,17,williams,1,10,1.6149999999999949,1.6117281917706894
2023,4,baku,kevin_magnussen,16,13,-2,0,0,0,1,18,haas,7,7,3.2139999999999986,3.2074887977405764
2023,4,baku,gasly,17,14,-2,0,0,0,4,14,alpine,8,6,4.650000000000006,4.640579623364571
2023,4,baku,ocon,19,15,7,1,1,0,4,13,alpine,8,6,1.5949999999999989,1.5917687095196698
2023,4,baku,sargeant,14,16,-1,0,1,0,0,19,williams,1,10,2.0389999999999873,2.0348692154925407
2023,4,baku,hulkenberg,20,17,3,1,0,0,6,10,haas,7,7,2.5519999999999925,2.546829935231476
2023,4,baku,bottas,13,18,-1,0,1,0,4,12,alfa,6,8,2.0559999999999974,2.051834775405914
2023,4,baku,zhou,15,19,-1,0,0,0,2,15,alfa,6,8,2.438999999999993,2.4340588605131552
2023,4,baku,de_vries,18,20,-2,0,0,0,0,20,alphatauri,2,9,15.078999999999994,15.048451643164373
2023,5,miami,max_verstappen,9,1,0,0,1,1,119,1,red_bull,224,1,0.0,0.0
2023,5,miami,perez,1,2,0,0,1,1,105,2,red_bull,224,1,0.027000000000015234,0.031100974497211276
2023,5,miami,alonso,2,3,0,0,1,1,75,3,aston_martin,102,2,0.28300000000001546,0.3259842882484598
2023,5,miami,russell,6,4,0,0,1,1,40,6,mercedes,96,3,0.929000000000002,1.070103900292585
2023,5,miami,sainz,3,5,0,0,1,1,44,5,ferrari,78,4,0.3340000000000032,0.3847305734098194
2023,5,miami,hamilton,13,6,0,0,1,0,56,4,mercedes,96,3,1.0320000000000107,1.188748358559688
2023,5,miami,leclerc,7,7,0,0,1,1,34,7,ferrari,78,4,0.15000000000000568,0.17278319165112688
2023,5,miami,gasly,5,8,0,0,1,1,8,10,alpine,14,6,0.7980000000000018,0.919206579583931
2023,5,miami,ocon,8,9,0,0,1,1,6,12,alpine,14,6,0.6300000000000097,0.7256894049346929
2023,5,miami,kevin_magnussen,4,10,0,0,1,1,2,17,haas,8,7,0.8590000000000089,0.9894717441887302
2023,5,miami,tsunoda,17,11,0,0,0,0,2,16,alphatauri,2,9,1.615000000000009,1.8602990301103572
2023,5,miami,stroll,18,12,0,0,0,0,27,8,aston_martin,102,2,1.6620000000000061,1.914437763494381
2023,5,miami,bottas,10,13,0,0,1,1,4,13,alfa,6,8,0.75,0.86391595825559
2023,5,miami,albon,11,14,0,0,1,0,1,18,williams,1,10,0.9810000000000088,1.1300020733983063
2023,5,miami,hulkenberg,12,15,0,0,1,0,6,11,haas,8,7,1.0889999999999986,1.254405971387107
2023,5,miami,zhou,14,16,0,0,1,0,2,15,alfa,6,8,1.2770000000000152,1.4709609049231798
2023,5,miami,norris,16,17,0,0,0,0,10,9,mclaren,14,5,1.5800000000000125,1.8199829520584299
2023,5,miami,de_vries,15,18,0,0,1,0,0,20,alphatauri,2,9,1.51100000000001,1.7405026838989146
2023,5,miami,piastri,19,19,0,0,0,0,4,14,mclaren,14,5,1.670000000000016,1.9236528670491193
2023,5,miami,sargeant,20,20,0,0,0,0,0,19,williams,1,10,1.7630000000000052,2.030778445872783
2023,6,monaco,max_verstappen,1,1,0,0,1,1,144,1,red_bull,249,1,0.0,0.0
2023,6,monaco,alonso,2,2,0,0,1,1,93,3,aston_martin,120,2,0.08400000000000318,0.11770475723393847
2023,6,monaco,ocon,3,3,-1,0,1,1,21,9,alpine,35,5,0.1880000000000024,0.2634344566664337
2023,6,monaco,hamilton,5,4,-1,0,1,1,69,4,mercedes,119,3,0.35999999999999943,0.504448959574022
2023,6,monaco,russell,8,5,0,0,1,1,50,5,mercedes,119,3,0.5990000000000038,0.8393470188467811
2023,6,monaco,leclerc,6,6,3,1,1,1,42,7,ferrari,90,4,0.10600000000000875,0.14853219365236203
2023,6,monaco,gasly,7,7,0,0,1,1,14,10,alpine,35,5,0.5679999999999978,0.7959083584390125
2023,6,monaco,sainz,4,8,-1,0,1,1,48,6,ferrari,90,4,0.26500000000000057,0.3713304841308718
2023,6,monaco,norris,10,9,0,0,1,1,12,11,mclaren,17,6,0.88900000000001,1.2457086807258655
2023,6,monaco,piastri,11,10,0,0,1,0,5,13,mclaren,17,6,1.0300000000000011,1.443284523225663
2023,6,monaco,bottas,15,11,0,0,1,0,4,14,alfa,6,8,1.2600000000000051,1.765571358509077
2023,6,monaco,de_vries,12,12,0,0,1,0,0,19,alphatauri,2,9,1.0630000000000024,1.4895256778532984
2023,6,monaco,zhou,19,13,0,0,0,0,2,15,alfa,6,8,2.1580000000000013,3.0238912632242654
2023,6,monaco,albon,13,14,0,0,1,0,1,18,williams,1,10,1.1620000000000061,1.62824914173616
2023,6,monaco,tsunoda,9,15,0,0,1,1,2,16,alphatauri,2,9,0.7169999999999987,1.004694177818255
2023,6,monaco,perez,20,16,0,0,0,0,105,2,red_bull,249,1,2.4849999999999994,3.4820990681706743
2023,6,monaco,hulkenberg,18,17,0,0,0,0,6,12,haas,8,7,1.9140000000000015,2.6819869684018727
2023,6,monaco,sargeant,16,18,0,0,0,0,0,20,williams,1,10,1.7480000000000047,2.4493799481538625
2023,6,monaco,kevin_magnussen,17,19,0,0,0,0,2,17,haas,8,7,1.9050000000000011,2.6693757444125277
2023,6,monaco,stroll,14,20,0,0,1,0,27,8,aston_martin,120,2,1.2580000000000098,1.7627688642892325
2023,7,catalunya,max_verstappen,1,1,0,0,1,1,170,1,red_bull,287,1,0.0,0.0
2023,7,catalunya,hamilton,4,2,-1,0,1,1,87,4,mercedes,152,2,0.5459999999999923,0.755479300420614
2023,7,catalunya,russell,12,3,0,0,1,0,65,5,mercedes,152,2,1.0539999999999878,1.4583794553907348
2023,7,catalunya,perez,11,4,0,0,1,0,117,2,red_bull,287,1,1.0619999999999976,1.4694487491698105
2023,7,catalunya,sainz,2,5,0,0,1,1,58,6,ferrari,100,4,0.4619999999999891,0.6392517157405297
2023,7,catalunya,stroll,5,6,-1,0,1,1,35,8,aston_martin,134,3,0.7219999999999942,0.9990037635598803
2023,7,catalunya,alonso,8,7,-1,0,1,1,99,3,aston_martin,134,3,0.8259999999999934,1.1429045826876205
2023,7,catalunya,ocon,6,8,-1,0,1,1,25,9,alpine,40,5,0.7289999999999992,1.0086893956165577
2023,7,catalunya,zhou,13,9,0,0,1,0,4,15,alfa,8,8,1.2489999999999952,1.7281934912552588
2023,7,catalunya,gasly,10,10,6,1,1,1,15,10,alpine,40,5,0.5439999999999969,0.7527119769758617
2023,7,catalunya,leclerc,19,11,0,0,0,0,42,7,ferrari,100,4,1.8070000000000022,2.5002767323444752
2023,7,catalunya,tsunoda,15,12,0,0,1,0,2,16,alphatauri,2,9,1.5899999999999892,2.200022138587543
2023,7,catalunya,piastri,9,13,-1,0,1,1,5,13,mclaren,17,6,0.7869999999999919,1.0889417755147068
2023,7,catalunya,de_vries,14,14,0,0,1,0,0,19,alphatauri,2,9,1.3089999999999975,1.8112131945981824
2023,7,catalunya,hulkenberg,7,15,-1,0,1,1,6,12,haas,8,7,0.9569999999999936,1.324164268319672
2023,7,catalunya,albon,18,16,0,0,0,0,1,18,williams,1,10,1.7909999999999968,2.478138144786368
2023,7,catalunya,norris,3,17,0,0,1,1,12,11,mclaren,17,6,0.5039999999999907,0.6973655080805718
2023,7,catalunya,kevin_magnussen,17,18,0,0,0,0,2,17,haas,8,7,1.769999999999996,2.449081248616336
2023,7,catalunya,bottas,16,19,0,0,0,0,4,14,alfa,8,8,1.7049999999999983,2.3591432366615095
2023,7,catalunya,sargeant,20,20,0,0,0,0,0,20,williams,1,10,2.4269999999999925,3.3581470002213676
2023,8,villeneuve,max_verstappen,1,1,0,0,1,1,195,1,red_bull,321,1,0.36700000000000443,0.46617973959988124
2023,8,villeneuve,alonso,2,2,-1,0,1,1,117,3,aston_martin,154,3,1.051000000000002,1.3350269926960978
2023,8,villeneuve,hamilton,3,3,-1,0,1,1,102,4,mercedes,167,2,1.7010000000000076,2.160685932041928
2023,8,villeneuve,leclerc,10,4,-1,0,1,0,54,7,ferrari,122,4,1.8900000000000006,2.4007621467132534
2023,8,villeneuve,sainz,11,5,3,1,1,1,68,5,ferrari,122,4,1.1310000000000002,1.4366465544617402
2023,8,villeneuve,perez,12,6,0,0,1,0,126,2,red_bull,321,1,2.234000000000009,2.8377262623054955
2023,8,villeneuve,albon,9,7,-1,0,1,1,7,12,williams,7,9,0.0,0.0
2023,8,villeneuve,ocon,6,8,0,0,1,1,29,9,alpine,44,5,1.6810000000000116,2.135281041600523
2023,8,villeneuve,stroll,16,9,3,1,1,0,37,8,aston_martin,154,3,2.7590000000000146,3.5046046363925276
2023,8,villeneuve,bottas,14,10,-1,0,1,0,5,15,alfa,9,7,3.0960000000000036,3.932677040330268
2023,8,villeneuve,piastri,8,11,-1,0,1,1,5,14,mclaren,17,6,0.9339999999999975,1.186408383613835
2023,8,villeneuve,gasly,15,12,-2,0,0,0,15,10,alpine,44,5,4.161000000000001,5.285487456335347
2023,8,villeneuve,norris,7,13,0,0,1,1,12,11,mclaren,17,6,0.6220000000000141,0.7900920927278676
2023,8,villeneuve,tsunoda,19,14,3,1,0,0,2,17,alphatauri,2,10,4.021000000000001,5.1076532232454674
2023,8,villeneuve,hulkenberg,5,15,3,1,1,1,6,13,haas,8,8,1.5800000000000125,2.0069863448713976
2023,8,villeneuve,zhou,20,16,0,0,0,0,4,16,alfa,9,7,4.617000000000004,5.864718958399506
2023,8,villeneuve,kevin_magnussen,13,17,-1,0,1,0,2,18,haas,8,8,2.953000000000003,3.7510320736741765
2023,8,villeneuve,de_vries,17,18,-1,0,0,0,0,19,alphatauri,2,10,4.412000000000006,5.604318831375044
2023,8,villeneuve,russell,4,19,-1,0,1,1,65,6,mercedes,167,2,1.3730000000000047,1.744045728802801
2023,8,villeneuve,sargeant,18,20,-1,0,0,0,0,20,williams,7,9,4.612000000000009,5.858367735789161
2023,9,red_bull_ring,max_verstappen,1,1,0,0,1,1,229,1,red_bull,377,1,0.0,0.0
2023,9,red_bull_ring,leclerc,2,2,0,0,1,1,72,6,ferrari,154,4,0.04799999999998761,0.07454457921136637
2023,9,red_bull_ring,perez,15,3,0,0,1,0,148,2,red_bull,377,1,0.7859999999999872,1.2206674845863352
2023,9,red_bull_ring,norris,4,4,0,0,1,1,24,10,mclaren,29,6,0.2669999999999959,0.4146542218632865
2023,9,red_bull_ring,alonso,7,5,0,0,1,1,131,3,aston_martin,175,3,0.519999999999996,0.8075662747899504
2023,9,red_bull_ring,sainz,3,6,0,0,1,1,82,5,ferrari,154,4,0.18999999999999773,0.29507229271170665
2023,9,red_bull_ring,russell,11,7,0,0,1,0,72,7,mercedes,178,2,1.036999999999992,1.6104735133791959
2023,9,red_bull_ring,hamilton,5,8,0,0,1,1,106,4,mercedes,178,2,0.42799999999999727,0.6646891646348019
2023,9,red_bull_ring,stroll,6,9,0,0,1,1,44,8,aston_martin,175,3,0.5019999999999953,0.7796120575856769
2023,9,red_bull_ring,gasly,9,10,0,0,1,1,16,11,alpine,47,5,0.7789999999999964,1.209796400118024
2023,9,red_bull_ring,albon,10,11,0,0,1,1,7,13,williams,7,9,0.9959999999999951,1.5468000186361408
2023,9,red_bull_ring,zhou,17,12,0,0,0,0,4,16,alfa,9,8,1.4269999999999925,2.2161482194716475
2023,9,red_bull_ring,sargeant,18,13,0,0,0,0,0,19,williams,7,9,1.5570000000000022,2.418039788169146
2023,9,red_bull_ring,ocon,12,14,0,0,1,0,31,9,alpine,47,5,1.0619999999999976,1.6492988150517807
2023,9,red_bull_ring,bottas,14,15,0,0,1,0,5,15,alfa,9,8,1.2890000000000015,2.001832554238958
2023,9,red_bull_ring,piastri,13,16,0,0,1,0,5,14,mclaren,29,6,1.2139999999999986,1.8853566492211593
2023,9,red_bull_ring,de_vries,20,17,0,0,0,0,0,20,alphatauri,2,10,1.5829999999999984,2.458418101908655
2023,9,red_bull_ring,kevin_magnussen,19,18,0,0,0,0,2,18,haas,11,7,1.5799999999999983,2.453759065707928
2023,9,red_bull_ring,tsunoda,16,19,0,0,0,0,2,17,alphatauri,2,10,1.3930000000000007,2.163345809196948
2023,9,red_bull_ring,hulkenberg,8,20,0,0,1,1,9,12,haas,11,7,0.6989999999999981,1.085555434765717
2023,10,silverstone,max_verstappen,1,1,0,0,1,1,255,1,red_bull,411,1,0.0,0.0
2023,10,silverstone,norris,2,2,0,0,1,1,42,9,mclaren,59,5,0.24099999999999966,0.27790590405905036
2023,10,silverstone,hamilton,7,3,0,0,1,1,121,4,mercedes,203,2,0.49099999999999966,0.5661900369003714
2023,10,silverstone,piastri,3,4,0,0,1,1,17,11,mclaren,59,5,0.3719999999999999,0.42896678966790613
2023,10,silverstone,russell,6,5,0,0,1,1,82,6,mercedes,203,2,0.4350000000000023,0.5016143911439119
2023,10,silverstone,perez,15,6,0,0,1,0,156,2,red_bull,411,1,3.2480000000000047,3.745387453874538
2023,10,silverstone,alonso,9,7,0,0,1,1,137,3,aston_martin,181,3,0.938999999999993,1.082795202952025
2023,10,silverstone,albon,8,8,0,0,1,1,11,13,williams,11,7,0.8100000000000023,0.9340405904059157
2023,10,silverstone,leclerc,4,9,0,0,1,1,74,7,ferrari,157,4,0.4159999999999968,0.4797047970479751
2023,10,silverstone,sainz,5,10,0,0,1,1,83,5,ferrari,157,4,0.42799999999999727,0.4935424354243434
2023,10,silverstone,sargeant,14,11,0,0,1,0,0,19,williams,11,7,2.311000000000007,2.6648985239852374
2023,10,silverstone,bottas,20,12,5,1,1,0,5,15,alfa,9,9,3.078000000000003,3.5493542435424352
2023,10,silverstone,hulkenberg,11,13,0,0,1,0,9,14,haas,11,8,2.176000000000002,2.509225092250933
2023,10,silverstone,stroll,12,14,0,0,1,0,44,8,aston_martin,181,3,2.2150000000000034,2.55419741697418
2023,10,silverstone,zhou,17,15,0,0,0,0,4,16,alfa,9,9,3.403000000000006,3.924123616236175
2023,10,silverstone,tsunoda,16,16,0,0,0,0,2,17,alphatauri,2,10,3.305000000000007,3.8111162361623707
2023,10,silverstone,de_vries,18,17,0,0,0,0,0,20,alphatauri,2,10,3.7930000000000064,4.3738468634686445
2023,10,silverstone,gasly,10,18,0,0,1,1,16,12,alpine,47,6,0.9689999999999941,1.117389298892979
2023,10,silverstone,kevin_magnussen,19,19,0,0,0,0,2,18,haas,11,8,5.658000000000001,6.524446494464953
2023,10,silverstone,ocon,13,20,0,0,1,0,31,10,alpine,47,6,2.236000000000004,2.578413284132841
2023,11,hungaroring,max_verstappen,2,1,0,0,1,1,281,1,red_bull,452,1,0.002999999999985903,0.0039159889829942784
2023,11,hungaroring,norris,3,2,0,0,1,1,60,8,mclaren,87,5,0.08499999999999375,0.11095302118548922
2023,11,hungaroring,perez,9,3,0,0,1,1,171,2,red_bull,452,1,0.43599999999999284,0.569123732198551
2023,11,hungaroring,hamilton,1,4,0,0,1,1,133,4,mercedes,223,2,0.0,0.0
2023,11,hungaroring,piastri,4,5,0,0,1,1,27,11,mclaren,87,5,0.29599999999999227,0.38637757965773734
2023,11,hungaroring,russell,18,6,0,0,0,0,90,5,mercedes,223,2,2.417999999999992,3.156287120312218
2023,11,hungaroring,leclerc,6,7,0,0,1,1,80,7,ferrari,167,4,0.38299999999999557,0.49994126016525975
2023,11,hungaroring,sainz,11,8,0,0,1,0,87,6,ferrari,167,4,1.093999999999994,1.4280306491404327
2023,11,hungaroring,alonso,8,9,0,0,1,1,139,3,aston_martin,184,3,0.4259999999999877,0.556070435588496
2023,11,hungaroring,stroll,14,10,0,0,1,0,45,9,aston_martin,184,3,1.5349999999999966,2.0036810296440333
2023,11,hungaroring,albon,16,11,0,0,0,0,11,13,williams,11,7,2.3079999999999927,3.012700857601569
2023,11,hungaroring,bottas,7,12,0,0,1,1,5,15,alfa,9,9,0.42499999999998295,0.5547651059274905
2023,11,hungaroring,ricciardo,13,13,0,0,1,0,0,21,alphatauri,2,10,1.3929999999999865,1.8183242177811865
2023,11,hungaroring,hulkenberg,10,14,0,0,1,1,9,14,haas,11,8,0.5769999999999982,0.7531752144003923
2023,11,hungaroring,tsunoda,17,15,0,0,0,0,2,17,alphatauri,2,10,2.309999999999988,3.01531151692358
2023,11,hungaroring,zhou,5,16,0,0,1,1,4,16,alfa,9,9,0.36199999999999477,0.47252933728412216
2023,11,hungaroring,kevin_magnussen,19,17,0,0,0,0,2,18,haas,11,8,2.596999999999994,3.38994112963229
2023,11,hungaroring,sargeant,20,18,0,0,0,0,0,19,williams,11,7,2.638999999999996,3.444764975394521
2023,11,hungaroring,ocon,12,19,0,0,1,0,31,10,alpine,47,6,1.2319999999999993,1.6081661423592575
2023,11,hungaroring,gasly,15,20,0,0,1,0,16,12,alpine,47,6,1.6079999999999899,2.0989700948974566
2023,12,spa,max_verstappen,6,1,5,1,1,1,314,1,red_bull,503,1,0.0,0.0
2023,12,spa,perez,2,2,-1,0,1,1,189,2,red_bull,503,1,0.8769999999999953,0.8260492803858099
2023,12,spa,leclerc,1,3,-1,0,1,1,99,5,ferrari,191,4,0.8199999999999932,0.772360786677706
2023,12,spa,hamilton,3,4,-1,0,1,1,148,4,mercedes,247,2,0.9189999999999969,0.865609223118069
2023,12,spa,alonso,9,5,0,0,1,1,149,3,aston_martin,196,3,1.6749999999999972,1.5776881922989983
2023,12,spa,russell,8,6,0,0,1,1,99,6,mercedes,247,2,1.6370000000000005,1.5418958631602697
2023,12,spa,norris,7,7,0,0,1,1,69,8,mclaren,103,5,1.5009999999999906,1.4137970009795664
2023,12,spa,ocon,14,8,-1,0,1,0,35,10,alpine,57,6,10.203999999999994,9.611182277145659
2023,12,spa,stroll,10,9,0,0,1,1,47,9,aston_martin,196,3,2.673000000000002,2.517707783889689
2023,12,spa,tsunoda,11,10,0,0,1,0,3,17,alphatauri,3,10,6.97999999999999,6.574485720744461
2023,12,spa,gasly,12,11,0,0,1,0,22,12,alpine,57,6,7.502999999999986,7.0671011981011
2023,12,spa,bottas,13,12,-1,0,1,0,5,15,alfa,9,9,8.525999999999996,8.030668374651494
2023,12,spa,zhou,17,13,0,0,0,0,4,16,alfa,9,9,14.663999999999987,13.81207143395371
2023,12,spa,albon,15,14,-1,0,0,0,11,13,williams,11,7,14.145999999999987,13.324165473589012
2023,12,spa,kevin_magnussen,16,15,3,1,1,0,2,18,haas,11,8,7.99199999999999,7.527691959912586
2023,12,spa,ricciardo,19,16,0,0,0,0,0,21,alphatauri,3,10,15.991,15.061977243613889
2023,12,spa,sargeant,18,17,0,0,0,0,0,19,williams,11,7,15.36699999999999,14.47422952302011
2023,12,spa,hulkenberg,20,18,0,0,0,0,9,14,haas,11,8,16.99799999999999,16.01047396579005
2023,12,spa,sainz,4,19,-1,0,1,1,92,7,ferrari,191,4,0.9839999999999947,0.9268329440132561
2023,12,spa,piastri,5,20,-1,0,1,1,34,11,mclaren,103,5,1.1970000000000027,1.1274583678698047
2023,13,zandvoort,max_verstappen,1,1,0,0,1,1,339,1,red_bull,540,1,0.0,0.0
2023,13,zandvoort,alonso,5,2,0,0,1,1,168,3,aston_martin,215,3,0.938999999999993,1.3306503039664408
2023,13,zandvoort,gasly,12,3,0,0,1,0,37,10,alpine,73,6,9.560999999999993,13.548825938469822
2023,13,zandvoort,perez,7,4,0,0,1,1,201,2,red_bull,540,1,1.3129999999999882,1.8606430767922566
2023,13,zandvoort,sainz,6,5,0,0,1,1,102,5,ferrari,201,4,1.1869999999999976,1.6820893618830324
2023,13,zandvoort,hamilton,13,6,0,0,1,0,156,4,mercedes,255,2,9.583999999999989,13.581419076905622
2023,13,zandvoort,norris,2,7,0,0,1,1,75,8,mclaren,111,5,0.5369999999999919,0.7609789278274492
2023,13,zandvoort,albon,4,8,0,0,1,1,15,13,williams,15,7,0.8519999999999897,1.207363215100532
2023,13,zandvoort,piastri,8,9,0,0,1,1,36,12,mclaren,111,5,1.3709999999999951,1.9428344693695365
2023,13,zandvoort,ocon,16,10,-1,0,0,0,36,11,alpine,73,6,11.542999999999992,16.35750421585158
2023,13,zandvoort,stroll,11,11,0,0,1,0,47,9,aston_martin,215,3,9.553999999999988,13.538906287641517
2023,13,zandvoort,hulkenberg,14,12,-1,0,1,0,9,14,haas,11,8,9.682999999999993,13.721711281477166
2023,13,zandvoort,lawson,19,13,-1,0,0,0,0,22,alphatauri,3,10,12.852999999999994,18.213896013717456
2023,13,zandvoort,bottas,18,14,-1,0,0,0,5,15,alfa,9,9,11.692999999999998,16.570068162172124
2023,13,zandvoort,tsunoda,17,15,3,1,1,0,3,17,alphatauri,3,10,9.662999999999997,13.693369421967772
2023,13,zandvoort,kevin_magnussen,0,16,-18,0,0,0,2,18,haas,11,8,11.625,16.473705839840157
2023,13,zandvoort,russell,3,17,0,0,1,1,99,7,mercedes,255,2,0.7269999999999897,1.030226593166761
2023,13,zandvoort,zhou,15,18,-1,0,0,0,4,16,alfa,9,9,11.5,16.296569217906388
2023,13,zandvoort,leclerc,9,19,0,0,1,1,99,6,ferrari,201,4,2.0979999999999848,2.9730610625362974
2023,13,zandvoort,sargeant,10,20,0,0,1,1,0,19,williams,15,7,6.180999999999997,8.759051681380804
2023,14,monza,max_verstappen,2,1,0,0,1,1,364,1,red_bull,583,1,0.01300000000000523,0.01619049991281596
2023,14,monza,perez,5,2,0,0,1,1,219,2,red_bull,583,1,0.39400000000000546,0.49069668966548186
2023,14,monza,sainz,1,3,0,0,1,1,117,5,ferrari,228,3,0.0,0.0
2023,14,monza,leclerc,3,4,0,0,1,1,111,6,ferrari,228,3,0.06700000000000728,0.08344334570453693
2023,14,monza,russell,4,5,0,0,1,1,109,7,mercedes,273,2,0.37699999999999534,0.46952449747179603
2023,14,monza,hamilton,8,6,0,0,1,1,164,4,mercedes,273,2,0.5259999999999962,0.6550925349341208
2023,14,monza,albon,6,7,0,0,1,1,21,13,williams,21,7,0.4660000000000082,0.5803671507211172
2023,14,monza,norris,9,8,0,0,1,1,79,8,mclaren,115,5,0.6850000000000023,0.8531148030986202
2023,14,monza,alonso,10,9,0,0,1,1,170,3,aston_martin,217,4,1.1230000000000047,1.3986101078536484
2023,14,monza,bottas,14,10,0,0,1,0,6,15,alfa,10,9,1.6460000000000008,2.0499663735771056
2023,14,monza,lawson,12,11,0,0,1,0,0,20,alphatauri,3,10,1.4639999999999986,1.8232993747976156
2023,14,monza,piastri,7,12,0,0,1,1,36,12,mclaren,115,5,0.49099999999999966,0.6115027274765206
2023,14,monza,sargeant,15,13,0,0,1,0,0,19,williams,21,7,1.63600000000001,2.037512142874953
2023,14,monza,zhou,16,14,0,0,0,0,4,16,alfa,10,9,2.0960000000000036,2.6104067551747434
2023,14,monza,gasly,17,15,0,0,0,0,37,10,alpine,73,6,2.2510000000000048,2.803447331058373
2023,14,monza,stroll,20,16,0,0,0,0,47,9,aston_martin,217,4,2.5660000000000025,3.1957555981767083
2023,14,monza,hulkenberg,13,17,0,0,1,0,9,14,haas,11,8,1.4819999999999993,1.84571699006153
2023,14,monza,kevin_magnussen,19,18,0,0,0,0,2,18,haas,11,8,2.298000000000002,2.8619822153585606
2023,14,monza,ocon,18,19,0,0,0,0,36,11,alpine,73,6,2.254000000000005,2.8071836002690143
2023,14,monza,tsunoda,11,20,0,0,1,0,3,17,alphatauri,3,10,1.2999999999999972,1.61904999128204
2023,15,marina_bay,sainz,1,1,0,0,1,1,142,5,ferrari,265,3,0.0,0.0
2023,15,marina_bay,norris,4,2,0,0,1,1,97,8,mclaren,139,5,0.28599999999998715,0.3143409830299593
2023,15,marina_bay,hamilton,5,3,0,0,1,1,180,3,mercedes,289,2,0.5009999999999906,0.5506462674755852
2023,15,marina_bay,leclerc,3,4,0,0,1,1,123,6,ferrari,265,3,0.07899999999999352,0.08682845335443723
2023,15,marina_bay,max_verstappen,11,5,0,0,1,0,374,1,red_bull,597,1,1.188999999999993,1.306823177701566
2023,15,marina_bay,gasly,12,6,0,0,1,0,45,10,alpine,81,6,1.289999999999992,1.417831706673689
2023,15,marina_bay,piastri,17,7,0,0,0,0,42,11,mclaren,139,5,1.9179999999999922,2.108062956124135
2023,15,marina_bay,perez,13,8,0,0,1,0,223,2,red_bull,597,1,1.1149999999999807,1.2254901960784048
2023,15,marina_bay,lawson,10,9,0,0,1,1,2,19,alphatauri,5,10,1.181999999999988,1.2991295172777528
2023,15,marina_bay,kevin_magnussen,6,10,0,0,1,1,3,18,haas,12,8,0.590999999999994,0.6495647586388653
2023,15,marina_bay,albon,14,11,0,0,1,0,21,13,williams,21,7,1.6839999999999975,1.8508748790996288
2023,15,marina_bay,zhou,19,12,0,0,0,0,4,16,alfa,10,9,2.274000000000001,2.4993405433922478
2023,15,marina_bay,hulkenberg,9,13,0,0,1,1,9,14,haas,12,8,0.8239999999999839,0.9056537413171473
2023,15,marina_bay,sargeant,18,14,0,0,0,0,0,20,williams,21,7,2.2680000000000007,2.492745977314703
2023,15,marina_bay,alonso,7,15,0,0,1,1,170,4,aston_martin,217,4,0.630999999999986,0.6935285324892071
